X,Y,PARENT_REF,PARENT_R_1,AGENCY_REF,AGENCY_NAM,AGENCY_N_1,ADDRESS,CITY,STATE,ZIPCODE,ADDRESS_FU,PROGRAM,SHOPPING_L,FAMILY_MAR,JOYFUL_MAR,GROCERY_PL,HEALTH_CAR,MOBILE_MAR,PARTNER_DI,WEEKEND_BA,TOTAL_POUN,XCOORD,YCOORD,LATITUDE,LONGITUDE,MAR_ID,BROWN_BAG,KIDS_CAFE,COMMUNITY,GIS_ID,GLOBALID,CREATOR,CREATED,EDITOR,OBJECTID,EDITED
-8570907.91611591,4707249.49913191,6570,0,6570-CF,Capitol Hill Towers Residential Site, ,900 G ST NE,Washington,DC,20002,900 G ST NE Washington DC 20002,Direct Distributions,0, , ,"20,094", ,0,0, ,20094.455,402381.41,131231.37,38.84888407,-76.9725663,278066,0, , ,Emergency_Food_Providers_586,{EFBEBEBA-4558-4C16-9D1A-53DB01C8D10A},,,,328,
-8568538.2799524,4707205.77251429,9491,0,9491-01,Totally Committed Community Outreach, ,3030 G St SE,Washington,DC,20002,3030 G St SE Washington DC 20002,Shopping,46796.775, , , , ,0,0, ,46796.775,401754.35,133079.67,38.86553582,-76.97978528,58175,0, , ,Emergency_Food_Providers_587,{39D2B0C9-7CEA-43A1-8C82-17EAEC681C99},,,,329,
-8568599.6170386,4707163.86213586,9664,0,9664-CF,Langston Dwellings Residential Site, ,667 24th ST NE,Washington,DC,20002,667 24th ST NE Washington DC 20002,Direct Distributions,0, , ,"4,292", ,0,0, ,4292.103,402414.36,136797.18,38.89902302,-76.97216717,291038,0, , ,Emergency_Food_Providers_588,{BAFE4B31-A668-482E-8BEB-FC29B0FF7752},,,,330,
-8568957.61981245,4707149.2727592,8303,0,8303-FM,Friendship Blow Pierce Public Charter, ,725 19th St. NE,Washington,DC,20002,725 19th St. NE Washington DC 20002,Direct Distributions,0,"47,965", , , ,0,0, ,47965.14,402734.84,132384.63,38.85927211,-76.96849023,294547,0, , ,Emergency_Food_Providers_589,{6BCDB3EC-62FE-4134-8745-FF65533653A3},,,,331,
-8577358.14552187,4707145.15312791,4540,0,4540-01,Miriam's Kitchen, ,2401 Virginia Ave  NW,Washington,DC,20037,2401 Virginia Ave  NW Washington DC 20037,Shopping,3189.262, , , , ,0,0, ,3189.262,395492.61,136743.52,38.89853139,-77.05196099,218135,0, , ,Emergency_Food_Providers_590,{2E840A27-33D9-4889-92F1-682769C8D60F},,,,332,
-8573453.66963478,4707120.55177197,6650,0,6650-CF,Asian and Pacific Island Senior Center Community Site, ,417 G ST NW,Washington,DC,20001,417 G ST NW Washington DC 20001,Direct Distributions,0, , ,"49,170", ,0,0, ,49170.388,400008.8,136763.24,38.89872059,-76.99989855,25955,0, , ,Emergency_Food_Providers_591,{5A789C2B-9F40-49B1-ACEE-9E3F4CA1374D},,,,333,
-8570183.90524641,4707095.17658443,4220,0,Multiple,Purity Baptist Church, ,1325 Maryland Ave NE,Washington,DC,20002,1325 Maryland Ave NE Washington DC 20002,Shopping & Direct Distribution,14440.587, , , , ,0,47628, ,62068.587,402129.08,136264.62,38.89422626,-76.97545754,287504,0, , ,Emergency_Food_Providers_592,{C0B405C7-F9E1-4DA9-8585-7CE937C0B99B},,,,334,
-8569336.15102459,4707085.00676839,9644,0,9644-AM,Rosedale Recreation Center, ,1701 Gales Street NE,Washington,DC,20002,1701 Gales Street NE Washington DC 20002,Direct Distributions,0, , , , ,0,0, ,6756,401810.05,136662.58,38.89781195,-76.97913403,307101,0,6756, ,Emergency_Food_Providers_593,{77ACD057-F5C6-4BCC-96DC-4C32C7A8A90C},,,,335,
-8576562.63375122,4707076.46720174,4675,0,4675-01,Foggy Bottom Food Pantry, ,1920 G St  NW,Washington,DC,20006,1920 G St  NW Washington DC 20006,Shopping,106159.246, , , , ,0,0, ,106159.246,396123.45,136697.6,38.89812074,-77.04468844,293216,0, , ,Emergency_Food_Providers_594,{30687751-BD72-43A8-B5EC-0FBE05C14DC8},,,,336,
-8570688.80567258,4706932.7898701,9671,0,9671-SM,Sasha Bruce House, ,1022 Maryland Avenue NE,Washington,DC,20002,1022 Maryland Avenue NE Washington DC 20002,Direct Distributions,0, , , , ,0,0, ,833.52,400708.48,136575.97,38.89703331,-76.99183285,75415,0,833.52, ,Emergency_Food_Providers_595,{A43AD953-C65F-465E-9E69-0EE559D98DC4},,,,337,
-8561354.17634659,4706890.45178733,8280,7610,Multiple,Community Ministry of PG County,Seat Pleasant Activity Center,5720 Addison Road,Seat Pleasant,MD,20743,5720 Addison Road Seat Pleasant MD 20743,Direct Distributions,0, , , , ,402326.745,0, ,412176.721,,,,,,4259.176,5590.8, ,Emergency_Food_Providers_596,{1CD5F57E-E461-4415-ABE6-E61CCBC39A2B},,,,338,
-8573336.09495139,4706832.13726596,4040,8210,Multiple,Community Family Life Services, ,305 E St NW,Washington,DC,20001,305 E St NW Washington DC 20001,Shopping & Direct Distribution,47277.459, , ,"3,178", ,0,0, ,59508.009,398642.59,136494.96,38.89630278,-77.01564767,279657,9052.99, , ,Emergency_Food_Providers_597,{31424C79-105F-4FA5-BB1E-CFFD7934AD10},,,,339,
-8555015.83368111,4706786.22401127,1010,0,1010-46,Prince George's County DSS, ,425 Brightseat Road,Landover,MD,20785,425 Brightseat Road Landover MD 20785,Shopping,4398.856, , , , ,0,0, ,4398.856,,,,,,0, , ,Emergency_Food_Providers_598,{61F3F806-6804-4494-9211-3E82EB77E8A2},,,,340,
-8562784.73220053,4706792.11647093,9451,0,9451-01,Love Is Action Food Pantry, ,500 56th Street NE,Washington,DC,20019,500 56th Street NE Washington DC 20019,Shopping,32988.575, , , , ,0,0, ,32988.575,404154.01,137048.33,38.90127897,-76.95211091,294493,0, , ,Emergency_Food_Providers_599,{C18B1A25-8BBD-471C-8F77-5A5D2F882239},,,,341,
-8566776.37049896,4706787.02512723,7528,0,7528-SM,Northeast Performing Arts Group, ,3431 Benning Road NE,Washington,DC,20019,3431 Benning Road NE Washington DC 20019,Direct Distributions,0, , , , ,0,0, ,2929.52,402917.95,140712.3,38.93429019,-76.96634513,287312,0,2929.52, ,Emergency_Food_Providers_600,{75E128D9-5C48-44ED-B75E-CCF90E68E035},,,,342,
-8583276.22378667,4706750.96642739,8320,0,8320-BB,Hunter's Park @ Cherrydale, ,2021 N Nelson Street,Arlington,VA,22207,2021 N Nelson Street Arlington VA 22207,Direct Distributions,0, , , , ,0,0, ,6135.11,,,,,,6135.11, , ,Emergency_Food_Providers_601,{DD7BD77E-1998-4433-AE49-A82DA0135834},,,,343,
-8622256.27918052,4706597.16700501,9555,0,9555-01,Fairfax Church of God, ,14740 - H Flint Lee Rd,Chantilly,VA,20151,14740 - H Flint Lee Rd Chantilly VA 20151,Shopping,9056.565, , , , ,0,0, ,9056.565,,,,,,0, , ,Emergency_Food_Providers_602,{2F2179A6-1F71-48E5-994A-1A9D0A2CBE07},,,,344,
-8618668.70782848,4706598.32477242,6245,0,Multiple,WFCM Food Pantry, ,13888 Metrotech Drive,Chantilly,VA,20151,13888 Metrotech Drive Chantilly VA 20151,Shopping & Direct Distribution,40061.61, , , , ,0,88305, ,128366.61,,,,,,0, , ,Emergency_Food_Providers_603,{409DA887-FBA4-4CF2-9790-6314F7FC7D77},,,,345,
-8573080.5051162,4706705.19713294,5990,0,Multiple,DC Central Kitchen, ,425 Second St NW,Washington,DC,20001,425 Second St NW Washington DC 20001,Shopping & Direct Distribution,210552.49, , , , ,0,9450, ,220002.49,398846.5,136406.27,38.89550412,-77.01329693,299726,0, , ,Emergency_Food_Providers_604,{0C32255E-2841-4E60-8FA9-D2F2A683C5E2},,,,346,
-8554900.08416902,4706623.77006408,9048,0,Multiple,Shabach Emergency Empowerment Center, ,403 Brightseat Rd,Landover,MD,20785,403 Brightseat Rd Landover MD 20785,Shopping & Direct Distribution,132018.878, , , , ,0,5869, ,137887.878,,,,,,0, , ,Emergency_Food_Providers_605,{F6C87D2C-2D5E-4DEC-AACC-6D2DE8CE5C27},,,,347,
-8563114.19342618,4706631.23617263,7160,0,Multiple,City Gate - Richardson Dwellings, ,5319 Dix St SE,Washington,DC,20019,5319 Dix St SE Washington DC 20019,Direct Distributions,0, , , , ,0,8393.82, ,12785.67,401080.65,135243.19,38.88502675,-76.98754467,290386,0,"4,392", ,Emergency_Food_Providers_606,{587FA79E-E00F-4DE4-9B92-11450E4EB2F9},,,,348,
-8563765.45630101,4706623.48423617,8600,0,8600-MM,Project Blessing for Hurting Parents, ,318 50th Street NE,Washington,DC,20019,318 50th Street NE Washington DC 20019,Direct Distributions,0, , , , ,69673,0, ,69673,406106.87,136328.56,38.89478363,-76.92960397,148746,0, , ,Emergency_Food_Providers_607,{77DBC3DB-0C8D-4B54-A823-1976005A274C},,,,349,
-8565788.87825919,4706570.04907987,8605,0,8605-BB,Marshall Heights at Meadow Green, ,3939 Benning Road NE,Washington,DC,20019,3939 Benning Road NE Washington DC 20019,Direct Distributions,0, , , , ,0,0, ,18766.417,397950.57,140641.97,38.93365909,-77.02363738,228763,18766.417, , ,Emergency_Food_Providers_608,{69E0FA7B-A22A-4E3A-BD87-3187185CEDB2},,,,350,
-8562012.60869544,4706529.08568988,6020,0,6020-01,Perfecting of the Saints, ,6041 Dix St NE,Washington,DC,20019,6041 Dix St NE Washington DC 20019,Shopping,39477.58, , , , ,0,0, ,39477.58,403447.95,140054.18,38.92835972,-76.96023556,287351,0, , ,Emergency_Food_Providers_288,{C70B7489-CD96-40B8-98EB-73959F7E42D6},,,,351,
-8568823.8253961,4706499.37824169,9062,0,9062-01,Saint Benedict The Moor, ,320 21st St  NE,Washington,DC,20002,320 21st St  NE Washington DC 20002,Shopping,59710.868, , , , ,0,0, ,59710.868,402214.23,133774.84,38.87179716,-76.97448402,294539,0, , ,Emergency_Food_Providers_289,{D386885B-67A9-4B3C-A2DB-2C73BAE660C0},,,,352,
-8566191.92116626,4706493.50032531,8922,0,8922-RX,Minnesota Ave - Unity Healthcare, ,3924 Minnesota Ave NE,Washington,DC,20019,3924 Minnesota Ave NE Washington DC 20019,Direct Distributions,0, , , ,"2,527",0,0, ,2527,404224.25,136231.85,38.89392349,-76.95130618,288039,0, , ,Emergency_Food_Providers_290,{BF0D8E4E-4EB4-4171-AE69-F5235486BF92},,,,353,
-8563710.24255199,4706421.81485704,7155,0,Multiple,DayBreak Ministries, ,5017 Banks Place NE,Washington,DC,20019,5017 Banks Place NE Washington DC 20019,Direct Distributions,0, , , , ,0,4259.66, ,10081.68,406148.91,136180.56,38.8934501,-76.92912068,148731,0,"5,822", ,Emergency_Food_Providers_291,{56974FEE-B36F-405D-9C56-5853C9B50936},,,,354,
-8560715.80339456,4706371.89883695,8045,0,8045-01,Mount Victory Food Basket, ,6020 Addison Rd,Seat Pleasant,MD,20743,6020 Addison Rd Seat Pleasant MD 20743,Shopping,12749.465, , , , ,0,0, ,12749.465,,,,,,0, , ,Emergency_Food_Providers_292,{C74A4A2B-B930-4A2E-82BC-47FEE126CC61},,,,355,
-8563105.77721864,4706357.88324985,9672,0,9672-SM,Richardson Youth Center, ,260 54th Street NE,Washington,DC,20019,260 54th Street NE Washington DC 20019,Direct Distributions,0, , , , ,0,0, ,450.72,406622.17,136122.41,38.89292282,-76.92366591,150458,0,450.72, ,Emergency_Food_Providers_293,{72E755B3-B3ED-4000-A82C-900CFC933120},,,,356,
-8563753.43444037,4706328.99139576,9685,0,9685-JM,J C Nalle Elementary School, ,219 50th St.,Washington,DC,0,219 50th St. Washington DC,Direct Distributions,0, ,"13,422", , ,0,0, ,13422.305,397823.06,141262.62,38.93924978,-77.02511,224825,0, , ,Emergency_Food_Providers_294,{B909CF3B-DE5A-4E40-9940-14E0801F47DE},,,,357,
-8561495.68605146,4706141.43079254,7065,0,Multiple,Faith Temple #2, ,211 Maryland Park Drive,Capitol Heights,MD,20743,211 Maryland Park Drive Capitol Heights MD 20743,Direct Distributions,0, , , , ,61819,0, ,85306.354,,,,,,23487.354, , ,Emergency_Food_Providers_295,{5F63B7D7-F754-4A8B-AB0E-FABEEFB965C9},,,,358,
-8562396.53917971,4706141.35861728,8570,0,8570-CF,Capitol Gateway Senior Residences Residential Site, ,201 58th ST NE,Washington,DC,20019,201 58th ST NE Washington DC 20019,Direct Distributions,0, , ,"6,971", ,0,0, ,6971.33,407166.72,135962.08,38.89147424,-76.91739053,286586,0, , ,Emergency_Food_Providers_296,{DA3FD939-668D-4EC6-999C-CF98812C95CE},,,,359,
-8566129.88267455,4706128.61600368,8140,0,8140-CF,Upper Room Baptist Community Site, ,60 Burns ST NE,Washington,DC,20019,60 Burns ST NE Washington DC 20019,Direct Distributions,0, , ,"63,405", ,0,0, ,63404.933,397300.18,141599.06,38.94227908,-77.0311425,259629,0, , ,Emergency_Food_Providers_297,{01EAF1AE-BAA9-4A0B-A851-F6A74DFAF343},,,,360,
-8561838.73903221,4706118.60467032,9637,0,9637-AM,Marvin Gaye/Watts Recreation Center, ,6201 Banks Pl NE,Washington,DC,20019,6201 Banks Pl NE Washington DC 20019,Direct Distributions,0, , , , ,0,0, ,3704.4,407557.9,135956.45,38.89141991,-76.91288154,288795,0,"3,704", ,Emergency_Food_Providers_298,{0177ADC9-C3F9-4449-9BB0-FC946FA1AFA6},,,,361,
-8565703.30598363,4706083.59183868,9642,0,9642-AM,Benning Stoddert Recreation Center, ,100 Stoddert Place SE,Washington,DC,20019,100 Stoddert Place SE Washington DC 20019,Direct Distributions,0, , , , ,0,0, ,1656,404490.19,135667.78,38.88884082,-76.94824432,295821,0,1656, ,Emergency_Food_Providers_299,{9C43079B-87AE-41A9-8A3C-C7160DB46CFD},,,,362,
-8563579.66448082,4706036.69530528,9629,0,9629-01,Capital View Baptist Church, ,"5201 Ames St., NE",Washington,DC,20019,"5201 Ames St., NE Washington DC 20019",Shopping,3234.775, , , , ,0,0, ,3234.775,406274.71,135864.89,38.89060553,-76.92767345,301932,0, , ,Emergency_Food_Providers_300,{A0F91782-EAAC-487F-B244-9B6FC9213DD8},,,,363,
-8563895.66698951,4705991.73015034,4085,0,4085-01,Food & Clothing Center of Ward 7, ,4929 Ames St NE,Washington,DC,20019,4929 Ames St NE Washington DC 20019,Shopping,7341.368, , , , ,0,0, ,7341.368,399190.9,138672.99,38.91592391,-77.00932954,300441,0, , ,Emergency_Food_Providers_301,{A62C65F3-69F9-4F7C-A529-8AAE6BC6090A},,,,364,
-8557333.89539236,4705935.66602689,9412,0,9412-01,Little David Baptist Church, ,7830 Central Ave,Landover,MD,20785,7830 Central Ave Landover MD 20785,Shopping,22203.775, , , , ,0,0, ,22203.775,,,,,,0, , ,Emergency_Food_Providers_302,{467A623F-C7FC-44C8-ACBF-CCCAA1EA49C9},,,,365,
-8562876.74810179,4705830.37608529,6585,9682,Multiple,East Capitol Walk-In Center,DC Scholars Public Charter School,5601 East Capitol ST SE,Washington,DC,20019,5601 East Capitol ST SE Washington DC 20019,Direct Distributions,0, ,"12,466","293,522", ,0,0, ,305987.781,406789.33,135740.32,38.88947954,-76.92174283,294610,0, , ,Emergency_Food_Providers_303,{55EB5031-358D-4AB6-8880-00BD451986ED},,,,366,
-8584887.47348879,4705788.22832198,9304,9647,Multiple,Grace Ministries Mt Olivet site,La Cocina VA,1500 N Glebe Rd,Arlington,VA,22207,1500 N Glebe Rd Arlington VA 22207,Shopping,49067.171, , , , ,0,0, ,49067.171,,,,,,0, , ,Emergency_Food_Providers_304,{735A5EBB-95B4-471A-8B1C-78D51C7057AE},,,,367,
-8566277.0688407,4705658.49816774,9665,0,9665-CF,Triangle View Residential Site, ,3600 B ST SE,Washington,DC,20019,3600 B ST SE Washington DC 20019,Direct Distributions,0, , ,"9,832", ,0,0, ,9832.432,404151.19,135586.07,38.88810641,-76.95215226,301154,0, , ,Emergency_Food_Providers_305,{F918E616-C04A-49E1-9C8D-5554E3C824FB},,,,368,
-8559332.33551789,4705652.1624426,7210,0,Multiple,Central Gardens, ,13 Cindy Ln #103,Capitol Heights,MD,20743,13 Cindy Ln #103 Capitol Heights MD 20743,Direct Distributions,0, , , , ,0,0,4095.384,12368.064,,,,,,0,8272.68, ,Emergency_Food_Providers_306,{8551E337-379A-4AEB-A049-3FE8B1C6C01F},,,,369,
-8564881.92426193,4705508.20395591,9686,0,9686-JM,Plummer Elementary School, ,4601 Texas Avenue SE,Washington,DC,0,4601 Texas Avenue SE Washington DC,Direct Distributions,0, ,"14,007", , ,0,0, ,14006.525,405211.23,135490.54,38.8872402,-76.93993468,19536,0, , ,Emergency_Food_Providers_307,{F60CEC08-0719-4D4F-B54F-B4140D3C8EAA},,,,370,
-8581273.89790338,4705424.84191459,7330,0,7330-AM,Woodbury Park Community Center, ,2335 North 11th Street,Arlington,VA,22201,2335 North 11th Street Arlington VA 22201,Direct Distributions,0, , , , ,0,0, ,2922.52,,,,,,0,2922.52, ,Emergency_Food_Providers_308,{5CBBA6C6-E645-4B53-ABBA-5291D6D7DBBC},,,,371,
-8561819.25826705,4705391.64925512,9341,0,9341-01,Clothing of Power Eternal Church, ,25 Quire Ave,Capital Heights,MD,20743,25 Quire Ave Capital Heights MD 20743,Shopping,47337.541, , , , ,0,0, ,47337.541,,,,,,0, , ,Emergency_Food_Providers_355,{96EC0C2F-8123-436A-BAB0-756733D8148C},,,,372,
-8566810.26705053,4705393.65112171,9546,0,9546-01,Edgewood Baptist Church, ,"3408 C Street, SE",Washington,DC,20020,3408 C St. SE Washington DC 20020,Shopping,18098.038, , , , ,0,0, ,18098.038,400748.97,132808.09,38.86309075,-76.99137019,307921,0, , ,Emergency_Food_Providers_356,{793927C5-95A1-489D-ACC3-A75D1E43494B},,,,373,
-8570295.45857573,4705346.60056389,9450,0,9450-01,Lincoln Park UMC, ,1301 North Carolina Ave NE,Washington,DC,20003,1301 North Carolina Ave NE Washington DC 20003,Shopping,4195.678, , , , ,0,0, ,4195.678,400752.6,129072.53,38.82943917,-76.99133246,81323,0, , ,Emergency_Food_Providers_357,{53604296-9D77-45BA-901D-FF97F53347CB},,,,374,
-8560663.98460605,4705320.5726037,7035,0,7035-MM,Seat Pleasant Community Development Center, ,6195 Central Ave,Capitol Heights,MD,20743,6195 Central Ave Capitol Heights MD 20743,Direct Distributions,0, , , , ,179862,0, ,179862,,,,,,0, , ,Emergency_Food_Providers_358,{7B66B8C7-1AAE-4F08-AF4C-47171E82FAB1},,,,375,
-8590220.87871741,4705280.3571692,5285,0,5285-01,Columbia Baptist Church, ,103 West Columbia St,Falls Church,VA,22040,103 West Columbia St Falls Church VA 22040,Shopping,172495.932, , , , ,0,0, ,172495.932,,,,,,0, , ,Emergency_Food_Providers_359,{6A2B8DBC-F254-4CC6-8340-95CC3BF1AEEF},,,,376,
-8561424.4080987,4705263.65408059,1010,0,1010-44,Iconium Food Pantry, ,6074 Old Central Ave,Capitol Heights,MD,20743,6074 Old Central Ave Capitol Heights MD 20743,Shopping,119649.076, , , , ,0,0, ,119649.076,,,,,,0, , ,Emergency_Food_Providers_360,{37CBDDBF-B48F-42AE-8B0D-8A6BE446C9A6},,,,377,
-8570205.31096042,4705260.86546061,8560,0,8560-CF,Kentucky Courts Residential Site, ,1311 C ST SE,Washington,DC,20009,1311 C ST SE Washington DC 20009,Direct Distributions,0, , ,"12,317", ,0,0, ,12317.098,406552.65,136970.78,38.90056577,-76.92445918,289787,0, , ,Emergency_Food_Providers_361,{8CBDA7E2-44BC-4388-B9A2-A5E87B92FDE9},,,,378,
-8562009.84862829,4705243.00381566,4850,0,Multiple,First Baptist of Capitol Heights, ,6 Capitol Heights Blvd,Capitol Heights,MD,20743,6 Capitol Heights Blvd Capitol Heights MD 20743,Shopping & Direct Distribution,28206.599, , , , ,193078.37,0, ,221284.969,,,,,,0, , ,Emergency_Food_Providers_362,{B1C45C61-1CF0-4ACF-8F57-ECF910CD08B9},,,,379,
-8541649.52398493,4705201.98841022,9426,0,9426-01,Fountain Community Enrichment Inc., ,15853 Commerce Court,Upper Marlboro,MD,20774,15853 Commerce Court Upper Marlboro MD 20774,Shopping,55814.15, , , , ,0,0, ,55814.15,,,,,,0, , ,Emergency_Food_Providers_363,{02FC9486-AEEE-4D6F-846D-5F8D59CE6BBE},,,,380,
-8562228.44602433,4705228.21681845,9111,0,9111-01,Corinth Baptist Church Outreach Pro, ,814 Cypress Tree Dr,Capitol Heights,MD,20743,814 Cypress Tree Dr Capitol Heights MD 20743,Shopping,73296.255, , , , ,0,0, ,73296.255,,,,,,0, , ,Emergency_Food_Providers_364,{5F2A1CBF-6369-4F3B-8F04-2F6A5697B707},,,,381,
-8571704.55101686,4705230.58974243,4135,0,4135-01,Brethren Nutrition Program, ,337 North Carolina Avenue SE,Washington,DC,20003,337 North Carolina Avenue SE Washington DC 20003,Shopping,1253.627, , , , ,0,0, ,1253.627,399917.93,135256.92,38.8851511,-77.00094592,301926,0, , ,Emergency_Food_Providers_365,{5EBC5847-072A-4066-98FB-F73ABB174052},,,,382,
-8561924.88943743,4705204.73433327,9584,0,9584-01,Heaven's Helpers Ministry, ,6044 Central Ave.,Capitol Heights,MD,20743,6044 Central Ave. Capitol Heights MD 20743,Shopping,21407.787, , , , ,0,0, ,21407.787,,,,,,0, , ,Emergency_Food_Providers_366,{D41D2CED-CAE7-4926-AC61-45C95789F9DB},,,,383,
-8563269.76210891,4705149.41777946,6745,0,6745-01,Urban Outreach Inc., ,5343 C St. SE 204,Washington,DC,20019,5343 C St. SE 204 Washington DC 20019,Shopping,39409.427, , , , ,0,0, ,39409.427,397446.3,140484.73,38.9322413,-77.02945286,230950,0, , ,Emergency_Food_Providers_367,{4091C30A-486A-4480-9C9E-F0AFA7DED99F},,,,384,
-8569649.35991654,4705056.5779751,4250,0,4250-01,Operation Sisters United, ,403 16th St  SE,Washington,DC,20003,403 16th St  SE Washington DC 20003,Shopping,6378.37, , , , ,0,0, ,6378.37,401522.92,135119.68,38.88391347,-76.98244744,27709,0, , ,Emergency_Food_Providers_368,{90C0011E-5C3D-4750-B076-1BA5592B5470},,,,385,
-8561770.80126059,4705015.49225425,8111,0,8111-BB,Gateway Village, ,505 Suffolk Avenue,Capitol Heights,MD,20743,505 Suffolk Avenue Capitol Heights MD 20743,Direct Distributions,0, , , , ,0,0, ,1615.262,,,,,,1615.262, , ,Emergency_Food_Providers_369,{64B032A8-3E0E-4F87-9107-8113AA775210},,,,386,
-8570544.21205256,4704935.38046551,4140,0,4140-01,The Holy Temple Church, ,439 12th St SE,Washington,DC,20003,439 12th St SE Washington DC 20003,Shopping,5744.974, , , , ,0,0, ,5744.974,398076.62,138398.77,38.91345191,-77.02217728,279356,0, , ,Emergency_Food_Providers_370,{71686AE0-C5FF-4EE4-96D2-BB8C8674D01F},,,,387,
-8591421.4702554,4704912.21351987,8370,0,8370-BB,Winter Hill Apartments, ,330-B South Virginia Ave,Falls Church,VA,22046,330-B South Virginia Ave Falls Church VA 22046,Direct Distributions,0, , , , ,0,0, ,6129.565,,,,,,6129.565, , ,Emergency_Food_Providers_371,{9CC966F5-C9FC-4F6A-9892-5C4F5319F1AF},,,,388,
-8560072.57792564,4704908.86632832,1010,9477,Multiple,St. Margaret of Scotland Catholic Church,Maryland Umbrella Group,"408 Addison Road, South",Capitol Heights,MD,20743,"408 Addison Road, South Capitol Heights MD 20743",Shopping,24908.261, , , , ,0,0, ,24908.261,,,,,,0, , ,Emergency_Food_Providers_372,{F7A97622-DF71-43A3-A30C-61051E99BB0B},,,,389,
-8555117.72453908,4704880.5952379,9443,0,9443-01,Theocracy International Ministries, ,505 Hampton Park Blvd. Ste. T,Capitol Heights,MD,20743,505 Hampton Park Blvd. Ste. T Capitol Heights MD 20743,Shopping,73554.128, , , , ,0,0, ,73554.128,,,,,,0, , ,Emergency_Food_Providers_373,{9F9AC5A2-09A0-4D7D-BFEE-F02FE97CAD8A},,,,390,
-8620764.53079838,4704760.61484657,9674,0,9674-01,Living Epistle Church of God in Christ, ,4455 Brookfield Corporate Drive,Chantilly,VA,20151,4455 Brookfield Corporate Drive Chantilly VA 20151,Shopping,4907, , , , ,0,0, ,4907,,,,,,0, , ,Emergency_Food_Providers_374,{E367063F-12B1-4308-BAD2-158B51027515},,,,391,
-8583215.74405461,4704848.7332856,9114,0,9114-01,St. Georges Episcopal Church, ,915 N  Oakland Street,Arlington,VA,22203,915 N  Oakland Street Arlington VA 22203,Shopping,7632.688, , , , ,0,0, ,7632.688,,,,,,0, , ,Emergency_Food_Providers_375,{77561B82-DD32-4D62-ADF6-AB80660E1BAB},,,,392,
-8591053.39255499,4704660.12641803,7280,0,7280-WB,Homestretch Inc., ,303 S Maple St,Falls Church,VA,22046,303 S Maple St Falls Church VA 22046,Direct Distributions,0, , , , ,0,0,"6,227",6226.618,,,,,,0, , ,Emergency_Food_Providers_376,{F3C19B6C-A60E-4EEE-9ED6-CBA91EE4919F},,,,393,
-8570381.40717685,4704646.39936131,9651,0,9651-CF,Potomac Gardens Community Site, ,1229 G ST SE,Washington,DC,20003,1229 G ST SE Washington DC 20003,Direct Distributions,0, , ,"12,489", ,0,0, ,12488.579,400324.02,128698.5,38.82607,-76.9962685,298216,0, , ,Emergency_Food_Providers_377,{DACB7C9A-54FB-4B37-BA61-08856D7B04B2},,,,394,
-8569805.98599494,4704591.38578076,9310,0,9310-01,Pearl Enterprises, ,1437 Potomac Ave SE,Washington,DC,20003,1437 Potomac Ave SE Washington DC 20003,Shopping,698.898, , , , ,0,0, ,698.898,401396.9,134760.45,38.8806776,-76.98390063,155775,0, , ,Emergency_Food_Providers_378,{49BE7BB3-5147-4E04-915F-B13AAEE25187},,,,395,
-8571148.16557331,4704432.2997304,6465,0,6465-AM,Little Lights Urban Ministries - Central Office, ,760 7th St SE,Washington,DC,20003,760 7th St SE Washington DC 20003,Direct Distributions,0, , , , ,0,0, ,4961.52,396674.84,139629.6,38.92453545,-77.03834628,235864,0,"4,962", ,Emergency_Food_Providers_379,{1D8E4DFD-7084-4EF1-8BFC-CC06A39C7F2C},,,,396,
-8570486.97184825,4704395.30608075,7518,0,7518-AM,Little Lights Urban Ministries - 1212 Units, ,1212 I St SE,Washington,DC,20003,1212 I St SE Washington DC 20003,Direct Distributions,0, , , , ,0,0, ,4293.52,400913.37,134678.54,38.87994036,-76.98947345,290336,0,4293.52, ,Emergency_Food_Providers_380,{F251C421-9770-4B9E-9BB9-489739FD0721},,,,397,
-8571544.68589737,4704336.5773921,6645,6395,Multiple,Arthur Capper Residential Site,Near Southeast Seniors Community Group,900 5th ST SE,Washington,DC,20003,900 5th ST SE Washington DC 20003,Direct Distributions,0, , ,"23,166", ,0,0, ,41934.685,406541.45,135166.98,38.88431656,-76.92460547,9684,17599.74,1169.24, ,Emergency_Food_Providers_381,{7D245D1A-9D01-40C1-A09C-393E0BA56760},,,,398,
-8570453.18710358,4704233.74774925,7516,0,7516-AM,Little Lights Urban Ministries - Hopkins, ,1000 12th Street SE,Washington,DC,20003,1000 12th Street SE Washington DC 20003,Direct Distributions,0, , , , ,0,0, ,5285.28,400216.99,139558.38,38.92390014,-76.99749766,289571,0,5285.28, ,Emergency_Food_Providers_382,{373FE57C-3F46-41FC-9331-4611F01EDEBA},,,,399,
-8594541.21084381,4704191.39314524,7320,0,Multiple,Wexford Manor, ,2802 Hollywood Rd.,Falls Chruch,VA,22043,2802 Hollywood Rd. Falls Chruch VA 22043,Direct Distributions,0, , , , ,0,2665.7594, ,5432.1494,,,,,,0,2766.39, ,Emergency_Food_Providers_383,{2F098423-044F-411F-8785-2833083EA84C},,,,400,
